SESSION,DATE,landmarkid,utme,utmn
81257,6/20/2013,0,744645,9839913
81277,6/21/2013,0,747738,9838091
81286,6/21/2013,0,746792,9838217
81285,6/21/2013,0,746824,9838231
81284,6/21/2013,0,746407,9838246
81287,6/21/2013,0,747009,9838302
81282,6/21/2013,Maji Fisi (Talek),745018,9838398
81288,6/21/2013,Riverbend Den (Talek),748477,9838427
81278,6/21/2013,0,745849,9838479
81283,6/21/2013,0,745785,9838497
81281,6/21/2013,Big Bend Crossing (Talek),743702,9839140
81279,6/21/2013,0,744094,9839430
81280,6/21/2013,Plantation Den (Talek),746293,9839498
81292,6/22/2013,Little Bend Crossing (Talek),,0
81307,6/22/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
81304,6/22/2013,0,747226,9837455
81305,6/22/2013,0,747383,9837455
81294,6/22/2013,0,747457,9837465
81295,6/22/2013,0,747457,9837465
81306,6/22/2013,Dave Den (Talek),747491,9837478
81302,6/22/2013,0,747340,9837506
81303,6/22/2013,0,747340,9837506
81301,6/22/2013,0,747030,9837800
81309,6/22/2013,Our Camp (Talek),751839,9837939
81299,6/22/2013,0,746730,9838183
81300,6/22/2013,0,746693,9838230
81289,6/22/2013,0,746378,9838316
81296,6/22/2013,Coucal Crossing (Talek),746604,9838360
81308,6/22/2013,Riverbend Den (Talek),748477,9838427
81293,6/22/2013,0,745423,9838543
81290,6/22/2013,0,746315,9838607
81297,6/22/2013,Talek Marsh (Talek West),744163,9839819
81291,6/22/2013,0,745577,9840021
81298,6/22/2013,Kilong Crossing (Talek),745194,9840304
81312,6/23/2013,Dave Den (Talek),747491,9837478
81313,6/23/2013,0,747674,9837764
81317,6/23/2013,0,750739,9838358
81319,6/23/2013,0,750053,9839063
81311,6/23/2013,Mystery Spot (Talek),746175,9839389
81310,6/23/2013,Plantation Den (Talek),746293,9839498
81310.1,6/23/2013,Plantation Den (Talek),746293,9839498
81318,6/23/2013,Plantation Den (Talek),746293,9839498
81314,6/23/2013,0,744967,9839965
81315,6/23/2013,0,743941,9840105
81316,6/23/2013,0,743539,9840591
81332,6/24/2013,Dave Den (Talek),747491,9837478
81320,6/24/2013,Dave Den (Talek),747491,9837478
81329,6/24/2013,0,747636,9837973
81331,6/24/2013,0,748456,9838026
81333,6/24/2013,0,747495,9838147
81333,6/24/2013,0,746279,9838196
81330,6/24/2013,Riverbend Den (Talek),748477,9838427
81335,6/24/2013,Plantation Den (Talek),746293,9839498
81322,6/24/2013,Kilong Crossing (Talek),745194,9840304
81322,6/24/2013,Kilong Crossing (Talek),745051,9840395
81334,6/24/2013,0,745125,9840401
81328,6/24/2013,0,743385,9840454
81324,6/24/2013,0,743871,9840468
81327,6/24/2013,0,743174,9840559
81326,6/24/2013,0,743135,9840632
81323,6/24/2013,0,744061,9840906
81325,6/24/2013,Fig Tree Lugga (Fig Tree),743606.6381,9840970.324
81323,6/24/2013,0,744249,9840987
81321,6/24/2013,0,745455,98398916
81343,6/25/2013,~location non standard (),0,0
81340,6/25/2013,Daffy Duck Shrub (Talek),746978,9837085
81338,6/25/2013,Saga Lugga (Talek),745925,9838420
81337,6/25/2013,0,745832,9838600
81336,6/25/2013,Plantation Den (Talek),746293,9839498
81342,6/25/2013,Plantation Den (Talek),746293,9839498
81341,6/25/2013,0,744644,9839969
81338,6/25/2013,0,745048,9840329
81339,6/25/2013,0,744614,9840509
81347,6/27/2013,0,747124,9837054
81344,6/27/2013,Dick Hedges Crossing (Talek),750613,9838466
81345,6/27/2013,Plantation Den (Talek),746293,9839498
81346,6/27/2013,Talek Marsh (Talek West),744163,9839819
81353,6/28/2013,0,746996,9837111
81350,6/28/2013,0,747682,9837113
81352,6/28/2013,Century Crossing (Talek),747636,9837248
81351,6/28/2013,Century Crossing (Talek),747636,9837248
81349,6/28/2013,Dick Hedges Crossing (Talek),750613,9838466
81354,6/28/2013,0,745090,9839260
81348,6/28/2013,Plantation Den (Talek),746293,9839498
81356,6/28/2013,0,745653,9839772
81355,6/28/2013,0,745242,9839859
81369,6/29/2013,Dave Den (Talek),747491,9837478
81368,6/29/2013,0,746914,9837721
81363,6/29/2013,Centre Tree (Talek),747366,9838133
81367,6/29/2013,0,746410,9838196
81362,6/29/2013,Saga Lugga Crossing (Talek),746269,9838353
81364,6/29/2013,Riverbend Den (Talek),748477,9838427
81366,6/29/2013,0,746166,9838649
81365,6/29/2013,0,745731,9838966
81361,6/29/2013,0,743898,9839478
81357,6/29/2013,Plantation Den (Talek),746293,9839498
81360,6/29/2013,0,745058,9839705
81358,6/29/2013,Talek Lugga Crossing (Talek),745099,9840066
81359,6/29/2013,Kilong Crossing (Talek),745194,9840304
81384,6/30/2013,0,748024,9836645
81385,6/30/2013,0,748757,9836807
81371,6/30/2013,Dave Den (Talek),747491,9837478
81370,6/30/2013,Dave Den (Talek),747491,9837478
81383,6/30/2013,Dave Den (Talek),747491,9837478
81380,6/30/2013,Dave Den (Talek),747491,9837478
81379,6/30/2013,0,751138,9837838
81381,6/30/2013,0,746953,9837843
81372,6/30/2013,0,746685,9838114
81378,6/30/2013,0,746412,9838333
81377,6/30/2013,Maji Fisi (Talek),745018,9838398
81377,6/30/2013,Border Tree (Talek),745310,9838783
80313,6/30/2013,0,746056,9838814
81382,6/30/2013,0,744740,9839932
81374,6/30/2013,Kilong Crossing (Talek),745194,9840304
81373,6/30/2013,Kilong Crossing (Talek),745194,9840304
81375,6/30/2013,0,745019,9840628
81376,6/30/2013,0,744611,9841052
82650,7/1/2013,Plantation Den (Talek),746293,9839498
82642,7/1/2013,Plantation Den (Talek),746293,9839498
82649,7/1/2013,0,745958,9839507
82648,7/1/2013,0,744967,9839951
82643,7/1/2013,Kilong Crossing (Talek),745194,9840304
82643,7/1/2013,0,745069,9840381
82646,7/1/2013,0,745069,9840381
82647,7/1/2013,0,745069,9840381
82645,7/1/2013,0,745069,9840381
82644,7/1/2013,0,745069,9840381
82654,7/2/2013,Dave Den (Talek),747491,9837298
82652,7/2/2013,Dave Den (Talek),747491,9837478
82651,7/2/2013,Dave Den (Talek),747491,9837478
82654,7/2/2013,Dave Den (Talek),747491,9837478
82655,7/2/2013,Dave Den (Talek),747491,9837478
82651,7/2/2013,Teapot Tree Crossing (Talek),747432,9837579
82656,7/2/2013,Teapot Tree Crossing (Talek),747432,9837579
82653,7/2/2013,0,747603,9837915
82657,7/2/2013,Plantation Den (Talek),746293,9839498
82666,7/3/2013,Vulture Crossing (Talek),0,0
82665,7/3/2013,0,747812,9836895
82660,7/3/2013,0,747606,9837453
82658,7/3/2013,Dave Den (Talek),747491,9837478
82662,7/3/2013,Dave Den (Talek),747491,9837478
82663,7/3/2013,Dave Den (Talek),747491,9837478
82664,7/3/2013,Dave Den (Talek),747491,9837478
82659,7/3/2013,Teapot Tree Crossing (Talek),747432,9837579
82659,7/3/2013,Teapot Tree Crossing (Talek),747432,9837579
82669,7/3/2013,0,746913,9837691
82667,7/3/2013,Putrid Crossing (Talek),751982,9837697
82661,7/3/2013,0,747472,9837728
82668,7/3/2013,0,746895,9837856
82670,7/3/2013,0,746211,9838844
82672,7/3/2013,Plantation Den (Talek),746293,9839498
82671,7/3/2013,0,745685,9839739
82688,7/4/2013,0,747122,9836340
82673,7/4/2013,Dave Den (Talek),747491,9837478
82674,7/4/2013,Dave Den (Talek),747491,9837478
82687,7/4/2013,Suicide Crossing (Talek),751870,9837590
82690,7/4/2013,0,744101,9838765
82689,7/4/2013,0,744050,9838955
82693,7/4/2013,0,746932,9839347
82691,7/4/2013,Plantation Den (Talek),746293,9839498
82692,7/4/2013,Plantation Den (Talek),746293,9839498
82685,7/4/2013,0,744609,9840045
82680,7/4/2013,0,745062,9840190
82686,7/4/2013,Fig Tree Lugga - Top (Talek),743852,9840260
82684,7/4/2013,0,745158,9840479
82676,7/4/2013,0,745158,9840479
82675,7/4/2013,0,745158,9840479
82683,7/4/2013,0,745158,9840479
82682,7/4/2013,0,745158,9840479
82681,7/4/2013,0,745158,9840479
82680,7/4/2013,0,745158,9840479
82679,7/4/2013,0,745158,9840479
82678,7/4/2013,0,745158,9840479
82677,7/4/2013,0,745158,9840479
82699,7/5/2013,Dave Den (Talek),747491,9837478
82700,7/5/2013,Coucal Crossing (Talek),746604,9838360
82694,7/5/2013,0,745433,9838669
82701,7/5/2013,0,744151,9838970
82702,7/5/2013,Middle Bend Crossing (Talek),743935,9838978
82707,7/5/2013,0,750016,9839074
82706,7/5/2013,Plantation Den (Talek),746293,9839498
82703,7/5/2013,0,745150,9839519
82705,7/5/2013,0,744858,9839644
82704,7/5/2013,0,744688,9839808
82704,7/5/2013,0,744884,9839939
82695,7/5/2013,Talek Gate (Fig Tree),745446,9840146
82698,7/5/2013,Kilong Crossing (Talek),745194,9840304
82695,7/5/2013,Kilong Crossing (Talek),745194,9840304
82696,7/5/2013,0,744838,9840420
82696,7/5/2013,Kinda-See-Em Den (Talek),745124,9840497
82697,7/5/2013,Kinda-See-Em Den (Talek),745124,9840497
82725,7/6/2013,Dave Den (Talek),747491,9837478
82717,7/6/2013,Dave Den (Talek),747491,9837478
82724,7/6/2013,0,744612,9838051
82719,7/6/2013,0,744215,9838785
82723,7/6/2013,0,744144,9838839
82722,7/6/2013,Middle Bend Crossing (Talek),743935,9838978
82709,7/6/2013,0,746731,9839216
82718,7/6/2013,0,744104,9839227
82721,7/6/2013,Plantation Den (Talek),746293,9839498
82726,7/6/2013,Plantation Den (Talek),746293,9839498
82708,7/6/2013,Plantation Den (Talek),746293,9839498
82715,7/6/2013,0,744909,9839591
82720,7/6/2013,0,744998,9839738
82716,7/6/2013,Talek Lugga Crossing (Talek),745099,9840066
82714,7/6/2013,0,744604,9840066
82713,7/6/2013,0,744605,9840067
82710,7/6/2013,Talek Gate (Fig Tree),745602,9840397
82711,7/6/2013,0,745319,9840399
82712,7/6/2013,Kinda-See-Em Den (Talek),745124,9840497
82731,7/7/2013,Dave Den (Talek),747491,9837478
82736,7/7/2013,0,748295,9837836
82730,7/7/2013,0,746513,9838153
82737,7/7/2013,0,746971,9838196
82738,7/7/2013,0,744153,9838799
82739,7/7/2013,0,744174,9838807
82739.1,7/7/2013,0,744174,9838807
82732,7/7/2013,0,743008,9838994
82733,7/7/2013,0,742835,9839212
82741,7/7/2013,Plantation Den (Talek),746293,9839498
82735,7/7/2013,0,745927,9839579
82729,7/7/2013,0,744801,9839721
82740,7/7/2013,0,744324,9839894
82734,7/7/2013,Talek Lugga Crossing (Talek),745099,9840066
82728,7/7/2013,0,744965,9840115
82727,7/7/2013,Kinda-See-Em Den (Talek),745124,9840497
82742,7/8/2013,Dave Den (Talek),747491,9837478
82746,7/8/2013,0,745792,9837544
82747,7/8/2013,0,746269,9837748
82748,7/8/2013,0,744621,9838913
82744,7/8/2013,0,744128,9838954
82745,7/8/2013,0,745051,9839123
82744,7/8/2013,0,744199,9839400
82749,7/8/2013,Plantation Den (Talek),746293,9839498
82743,7/8/2013,0,745989,9839594
82781,7/9/2013,0,747619,9836784
82752,7/9/2013,0,747584,9837110
82780,7/9/2013,Leopard Crossing (Talek),752229,9837166
82755,7/9/2013,0,747525,9837260
82763,7/9/2013,Croton Island-East Edge (Talek),749854,9837324
82778,7/9/2013,Dave Den (Talek),747491,9837478
82779,7/9/2013,Dave Den (Talek),747491,9837478
82751,7/9/2013,Dave Den (Talek),747491,9837478
82756,7/9/2013,Dave Den (Talek),747491,9837478
82750,7/9/2013,0,751358,9837710
82754,7/9/2013,0,747549,9837848
82753,7/9/2013,0,747238,9838130
82764,7/9/2013,Centre Tree (Talek),747366,9838133
82777,7/9/2013,0,746937,9838232
82757,7/9/2013,Saga Lugga Crossing (Talek),746269,9838353
82776,7/9/2013,0,746714,9838380
82762,7/9/2013,0,743719,9838518
82758,7/9/2013,0,746197,9838572
82759,7/9/2013,0,745858,9838670
82775,7/9/2013,0,746098,9839276
82768,7/9/2013,0,744662,9839538
82774,7/9/2013,0,745639,9839739
82770,7/9/2013,Talek Lugga - Top (Talek),744889,9839801
82766,7/9/2013,Talek Marsh (Talek West),744163,9839819
82769,7/9/2013,0,745021,9839929
82760,7/9/2013,0,744801,9840004
82765,7/9/2013,0,744648,9840011
82773,7/9/2013,0,745353,9840131
82767,7/9/2013,Fig Tree Lugga - Top (Talek),743852,9840260
82772,7/9/2013,Kinda-See-Em Den (Talek),745124,9840497
82771,7/9/2013,Kinda-See-Em Den (Talek),745124,9840497
82761,7/9/2013,0,744740,9840698
82796,7/10/2013,0,747628,9836628
82788,7/10/2013,0,749050,9836629
82798,7/10/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82789,7/10/2013,Lone Tree (Talek),748221.875,9836706
82782,7/10/2013,0,748459,9836826
82786,7/10/2013,0,747663,9836829
82787,7/10/2013,0,747750,9836884
82790,7/10/2013,Century Crossing (Talek),747636,9837248
82791,7/10/2013,Dave Den (Talek),747491,9837478
82785,7/10/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
82795,7/10/2013,0,746676,9838097
82792,7/10/2013,Coucal Crossing (Talek),746604,9838360
82797,7/10/2013,0,744113,9838873
82799,7/10/2013,0,744772,9840195
82800,7/10/2013,Kilong Crossing (Talek),745194,9840304
82803,7/10/2013,Kilong Crossing (Talek),745194,9840304
82794,7/10/2013,0,743530,9840391
82783,7/10/2013,Kinda-See-Em Den (Talek),745124,9840497
82802,7/10/2013,Kinda-See-Em Den (Talek),745124,9840497
82801,7/10/2013,Kinda-See-Em Den (Talek),745124,9840497
82784,7/10/2013,0,744918,9840586
82793,7/10/2013,0,743360,9840634
82794,7/10/2013,0,742949,9840812
82808,7/11/2013,~location non standard (),0,0
82809,7/11/2013,0,746721,9834842
82809,7/11/2013,Balloon Tree (Talek),748126.1456,9835148.488
82815,7/11/2013,Culvert of 13 Lugga South (Talek),747880,9835456
82809,7/11/2013,Culvert of 13 Lugga South (Talek),747880,9835456
82813,7/11/2013,0,747430,9835699
82807,7/11/2013,0,748953,9836002
82806,7/11/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82813,7/11/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82807,7/11/2013,0,749472,9836688
82810,7/11/2013,Leopard Sex Crossing (Talek),747704,9837000
82811,7/11/2013,Dave Den (Talek),747491,9837478
82820,7/11/2013,Dave Den (Talek),747491,9837478
82827,7/11/2013,0,749777,9837508
82812,7/11/2013,Teapot Tree Crossing (Talek),747432,9837579
82819,7/11/2013,0,747173,9837671
82814,7/11/2013,Putrid Crossing (Talek),751982,9837697
82818,7/11/2013,0,747041,9837788
82816,7/11/2013,"Rhino Skull Lugga, Bottom (Talek)",746786,9838026
82826.1,7/11/2013,0,746174,9838729
82826,7/11/2013,0,746107,9839177
82825,7/11/2013,0,745940,9839509
82817,7/11/2013,0,744579,9839679
82822,7/11/2013,Kilong Crossing (Talek),745194,9840304
82821,7/11/2013,Kilong Crossing (Talek),745194,9840304
82805,7/11/2013,Kinda-See-Em Den (Talek),745124,9840497
82804,7/11/2013,Kinda-See-Em Den (Talek),745124,9840497
82824,7/11/2013,Kinda-See-Em Den (Talek),745124,9840497
82823,7/11/2013,Kinda-See-Em Den (Talek),745124,9840497
82842,7/12/2013,Magic Culvert (Talek),747371,9836013
82842,7/12/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82835,7/12/2013,Century Crossing (Talek),747636,9837248
82843,7/12/2013,Dave Den (Talek),747491,9837478
82844,7/12/2013,Dave Den (Talek),747491,9837478
82837,7/12/2013,Dave Den (Talek),747491,9837478
82836,7/12/2013,Putrid Crossing (Talek),751982,9837697
82841,7/12/2013,Saga Lugga Crossing (Talek),746269,9838353
82838,7/12/2013,Saga Lugga Crossing (Talek),746269,9838353
82839,7/12/2013,Coucal Crossing (Talek),746604,9838360
82833,7/12/2013,0,746032,9838428
82839,7/12/2013,0,746169,9838441
82834,7/12/2013,0,746016,9838468
82832,7/12/2013,0,745906,9838497
82840,7/12/2013,0,744748,9838725
82833,7/12/2013,0,745700,9838798
82828,7/12/2013,Kilong Crossing (Talek),745194,9840304
82831,7/12/2013,Kinda-See-Em Den (Talek),745124,9840497
82830,7/12/2013,Kinda-See-Em Den (Talek),745124,9840497
82829,7/12/2013,Kinda-See-Em Den (Talek),745124,9840497
82850,7/13/2013,0,748925,9836067
82852,7/13/2013,0,747529,9836235
82855,7/13/2013,0,748155,9836246
82855,7/13/2013,0,748656,9836260
82853,7/13/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82854,7/13/2013,Leopard Sex Crossing (Talek),747704,9837000
82858,7/13/2013,0,743959,9837129
82858,7/13/2013,0,744273,9837367
82865,7/13/2013,Dave Den (Talek),747491,9837478
82864,7/13/2013,Dave Den (Talek),747491,9837478
82851,7/13/2013,Dave Den (Talek),747491,9837478
82863,7/13/2013,0,747279,9837555
82866,7/13/2013,Suicide Crossing (Talek),751870,9837590
82849,7/13/2013,Teapot Tree (),747579,9837618
82862,7/13/2013,Rhino Skull Lugga Crossing (Talek),746673,9837962
82856,7/13/2013,0,743320,9838673
82848,7/13/2013,0,746137,9838764
82857,7/13/2013,0,744056,9838860
82848,7/13/2013,Coral Reef  (Talek ),745757,9839525
82859,7/13/2013,Talek Marsh (Talek West),744163,9839819
82845,7/13/2013,0,745499,9840017
82860,7/13/2013,0,744226,9840020
82846,7/13/2013,0,745096,9840163
82861,7/13/2013,Kilong Crossing (Talek),745194,9840304
82845,7/13/2013,0,745426,9840378
82847,7/13/2013,Kinda-See-Em Den (Talek),745124,9840497
82861,7/13/2013,Kinda-See-Em Den (Talek),745124,9840497
82870,7/14/2013,Talek Lugga - Top (Talek),,0
82879,7/14/2013,0,747403,9835480
82880,7/14/2013,Nook (Talek),747100,9835502
82878,7/14/2013,0,747471,9835523
82899,7/14/2013,0,747806,9835972
82889,7/14/2013,0,748085,9836290
82877,7/14/2013,0,747821,9836403
82883,7/14/2013,0,747200,9836648
82890,7/14/2013,0,748049,9836894
82900,7/14/2013,Century Crossing (Talek),747636,9837248
82884,7/14/2013,Dave Den (Talek),747491,9837478
82885,7/14/2013,Dave Den (Talek),747491,9837478
82901,7/14/2013,Dave Den (Talek),747491,9837478
82881,7/14/2013,Dave Den (Talek),747491,9837478
82886,7/14/2013,Teapot Tree Crossing (Talek),747432,9837579
82883,7/14/2013,Teapot Tree Crossing (Talek),747432,9837579
82887,7/14/2013,0,746505,9838029
82876,7/14/2013,0,747177,9838099
82891,7/14/2013,0,747032,9838186
82898,7/14/2013,Coucal Crossing (Talek),746604,9838360
82892,7/14/2013,0,745336,9838435
82882,7/14/2013,"Saga Lugga, Bottom (Talek)",746397,9838510
82867,7/14/2013,"Saga Lugga, Bottom (Talek)",746131,9838666
82888,7/14/2013,0,744754,9838762
82894,7/14/2013,0,744419,9838821
82893,7/14/2013,0,744154,9838833
82895,7/14/2013,Talek Marsh (Talek West),744474,9839508
82870,7/14/2013,0,744224,9839662
82868,7/14/2013,Kilong Crossing (Talek),745194,9840304
82870,7/14/2013,0,745043,9840491
82869,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82872,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82897,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82896,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82875,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82874,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82873,7/14/2013,Kinda-See-Em Den (Talek),745124,9840497
82915,7/15/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82911,7/15/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82910,7/15/2013,0,746686,9836761
82909,7/15/2013,0,747411,9836810
82910,7/15/2013,0,747018,9837038
82930,7/15/2013,0,747579,9837113
82919,7/15/2013,0,747530,9837249
82905,7/15/2013,0,747101,9837294
82912,7/15/2013,Dave Den (Talek),747491,9837478
82903,7/15/2013,Dave Den (Talek),747491,9837478
82931,7/15/2013,Dave Den (Talek),747491,9837478
82929,7/15/2013,Dave Den (Talek),747491,9837478
82908,7/15/2013,Dave Den (Talek),747491,9837478
82918,7/15/2013,Dave Den (Talek),747491,9837478
82907,7/15/2013,Dave Den (Talek),747491,9837478
82902,7/15/2013,0,749092,9837529
82920.1,7/15/2013,Teapot Tree Crossing (Talek),747432,9837579
82920,7/15/2013,Teapot Tree Crossing (Talek),747432,9837579
82920,7/15/2013,Teapot Tree (),747579,9837618
82921,7/15/2013,Teapot Tree (),747579,9837618
82906,7/15/2013,Teapot Tree (),747579,9837618
82928,7/15/2013,0,747173,9837672
82904,7/15/2013,0,747184,9837704
82913,7/15/2013,0,747143,9837714
82903,7/15/2013,Tree Musketeers Crossing (Talek West),747320,9837739
82902,7/15/2013,0,749142,9837824
82903,7/15/2013,0,746967,9837831
82914,7/15/2013,0,746169,9838393
82903,7/15/2013,0,746165,9838439
82903,7/15/2013,0,746194,9838849
82916,7/15/2013,0,744092,9838858
82917,7/15/2013,0,744092,9838858
82923,7/15/2013,Middle Bend Crossing (Talek),743935,9838978
82916,7/15/2013,Middle Bend Crossing (Talek),743935,9838978
82922,7/15/2013,0,742844,9839082
82927,7/15/2013,0,745168,9839097
82926,7/15/2013,Kinda-See-Em Den (Talek),745124,9840497
82925,7/15/2013,Kinda-See-Em Den (Talek),745124,9840497
82924,7/15/2013,Kinda-See-Em Den (Talek),745124,9840497
82946,7/16/2013,0,748692,9835767
82938,7/16/2013,0,749380,9835981
82932,7/16/2013,Main Den One Creek Crossing (Talek),747796.875,9836633
82939,7/16/2013,0,747665,9836703
82947,7/16/2013,0,747588,9837033
82955,7/16/2013,0,747599,9837084
82948,7/16/2013,0,747488,9837160
82956,7/16/2013,Century Crossing (Talek),747636,9837248
82957,7/16/2013,Dave Den (Talek),747491,9837478
82940,7/16/2013,Dave Den (Talek),747491,9837478
82949,7/16/2013,Dave Den (Talek),747491,9837478
82950,7/16/2013,Dave Den (Talek),747491,9837478
82933,7/16/2013,Dave Den (Talek),747491,9837478
82934,7/16/2013,Dave Den (Talek),747491,9837478
82935,7/16/2013,0,747222,9837611
82941,7/16/2013,0,747206,9837669
82942,7/16/2013,0,747671,9838027
82936,7/16/2013,0,746716,9838167
82951,7/16/2013,0,744135,9838886
82937,7/16/2013,0,744149,9838933
82945,7/16/2013,0,744589,9840270
82952,7/16/2013,Kilong Crossing (Talek),745194,9840304
82943,7/16/2013,Kinda-See-Em Den (Talek),745124,9840497
82953,7/16/2013,Kinda-See-Em Den (Talek),745124,9840497
82954,7/16/2013,Kinda-See-Em Den (Talek),745124,9840497
82972,7/17/2013,Dave Den (Talek),747491,9837478
82959,7/17/2013,Dave Den (Talek),747491,9837478
82958,7/17/2013,Dave Den (Talek),747491,9837478
82971,7/17/2013,0,747252,9837615
82964,7/17/2013,0,747192,9837658
82968,7/17/2013,Box Crossing (Talek),748090,9837837
82966,7/17/2013,0,747216,9838154
82965,7/17/2013,Maji Fisi (Talek),745018,9838398
