"","year","month","UTME","UTMN"
"4681",2012,12,727333,9840695
"4682",2012,12,727333,9840695
"4683",2012,12,727333,9840695
"4684",2012,12,727333,9840695
"4685",2012,12,727671,9840747
"4686",2012,12,727747,9840867
"4687",2012,12,726586,9841085
"4688",2012,12,718184,9842567
"4689",2012,12,716462,9842582
"4690",2012,12,716165,9841304
"4691",2012,12,717129,9841672
"4692",2012,12,717882,9842074
"4693",2012,12,718184,9842567
"4694",2012,12,718691,9840194
"4695",2012,12,718747,9840452
"4696",2012,12,719940,9838992
"4697",2012,12,719191,9842190
"4698",2012,12,718184,9842567
"4699",2012,12,717132,9841678
"4700",2012,12,718409,9841240
"4701",2012,12,718092,9841661
"4702",2012,12,720697,9843978
"4703",2012,12,719191,9842190
"4704",2012,12,720081,9839976
"4705",2012,12,718184,9842567
"4706",2012,12,716432,9842596
"4707",2012,12,718184,9842567
"4708",2012,12,718514,9842768
"4709",2012,12,716452,9842565
"4710",2012,12,718352,9839649
"4711",2012,12,718416,9839082
"4712",2012,12,718103,9839746
"4713",2012,12,718525,9838312
"4714",2012,12,718281,9839762
"4715",2012,12,718619,9839471
"4716",2012,12,718157,9841549
"4717",2012,12,718048,9842058
"4718",2012,12,717901,9842402
"4719",2012,12,716539,9842705
"4720",2012,12,716432,9842596
"4721",2012,12,717596,9842427
"4722",2012,12,721530,9844577
"4723",2012,12,718194,9841021
"4724",2012,12,718367,9840823
"4725",2012,12,718092,9841661
"4726",2012,12,716432,9842596
"4727",2012,12,716920,9842648
"4728",2012,12,716432,9842596
"4729",2012,12,718092,9841661
"4730",2012,12,718396,9841257
"4731",2012,12,718092,9841661
"4732",2012,12,716432,9842596
"4733",2012,12,718092,9841661
"4734",2012,12,716432,9842596
"4735",2012,12,720403,9843585
"4736",2012,12,719191,9842190
"4737",2012,12,716432,9842596
"4738",2012,12,719039,9842617
"4739",2012,12,716432,9842596
"4740",2012,12,718184,9842567
"4741",2012,12,718184,9842567
"4742",2012,12,719089,9842605
"4743",2013,1,747750,9837284
"4744",2013,1,747880,9835456
"4745",2013,1,747766,9835752
"4746",2013,1,748965,9835902
"4747",2013,1,747127,9836392
"4748",2013,1,748125,9836574
"4749",2013,1,747767,9836834
"4750",2013,1,747636,9837248
"4751",2013,1,747320,9837380
"4752",2013,1,746805,9837388
"4753",2013,1,747248,9837564
"4754",2013,1,747005,9837822
"4755",2013,1,746530,9837867
"4756",2013,1,746269,9838353
"4757",2013,1,746138,9838676
"4758",2013,1,746472,9838970
"4759",2013,1,748290,9834936
"4760",2013,1,747386,9835568
"4761",2013,1,746867,9835628
"4762",2013,1,746897,9837052
"4763",2013,1,746945,9837324
"4764",2013,1,752062,9837574
"4765",2013,1,747432,9837579
"4766",2013,1,747750,9837284
"4767",2013,1,747272,9837234
"4768",2013,1,746430,9838031
"4769",2013,1,745775,9838380
"4770",2013,1,746003,9838389
"4771",2013,1,746472,9838970
"4772",2013,1,747137,9834110
"4773",2013,1,747303,9837528
"4774",2013,1,747432,9837579
"4775",2013,1,748785,9837590
"4776",2013,1,745885,9837608
"4777",2013,1,747579,9837618
"4778",2013,1,746604,9838360
"4779",2013,1,746130,9838707
"4780",2013,1,745338,9838958
"4781",2013,1,746472,9838970
"4782",2013,1,746472,9838970
"4783",2013,1,746472,9838970
"4784",2013,1,746472,9838970
"4785",2013,1,746472,9838970
"4786",2013,1,746472,9838970
"4787",2013,1,743732,9840391
"4788",2013,1,745914,9837110
"4789",2013,1,745762,9837598
"4790",2013,1,746095,9838250
"4791",2013,1,745527,9838622
"4792",2013,1,746336,9838734
"4793",2013,1,746472,9838970
"4794",2013,1,745536,9839140
"4795",2013,1,745131,9848186
"4796",2013,1,748400,9835046
"4797",2013,1,746269,9838353
"4798",2013,1,745645,9838549
"4799",2013,1,745487,9838564
"4800",2013,1,745310,9838783
"4801",2013,1,746472,9838970
"4802",2013,1,745094,9839166
"4803",2013,1,745100,9839181
"4804",2013,1,745025,9839294
"4805",2013,1,744773,9839406
"4806",2013,1,744773,9839406
"4807",2013,1,744714,9839554
"4808",2013,1,745901,9838230
"4809",2013,1,748477,9838427
"4810",2013,1,746213,9838888
"4811",2013,1,746472,9838970
"4812",2013,1,746472,9838970
"4813",2013,1,746472,9838970
"4814",2013,1,746472,9838970
"4815",2013,1,744789,9839403
"4816",2013,1,744789,9839404
"4817",2013,1,744752,9839608
"4818",2013,1,744889,9839801
"4819",2013,1,745244,9839904
"4820",2013,1,745099,9840066
"4821",2013,1,745286,9840246
"4822",2013,1,744666,9840260
"4823",2013,1,747371,9836013
"4824",2013,1,747515,9836306
"4825",2013,1,748128,9836505
"4826",2013,1,747797,9836633
"4827",2013,1,747797,9836633
"4828",2013,1,748222,9836706
"4829",2013,1,749656,9837126
"4830",2013,1,749138,9837259
"4831",2013,1,748568,9837776
"4832",2013,1,751544,9837879
"4833",2013,1,748453,9838026
"4834",2013,1,747047,9838190
"4835",2013,1,745018,9838398
"4836",2013,1,748477,9838427
"4837",2013,1,748477,9838427
"4838",2013,1,745316,9838602
"4839",2013,1,744743,9838664
"4840",2013,1,746472,9838970
"4841",2013,1,746472,9838970
"4842",2013,1,746472,9838970
"4843",2013,1,746472,9838970
"4844",2013,1,744662,9839744
"4845",2013,1,743755,9840332
"4846",2013,1,744407,9840450
"4847",2013,1,750025,9834228
"4848",2013,1,750025,9834328
"4849",2013,1,748783,9834960
"4850",2013,1,748807,9836032
"4851",2013,1,748911,9836336
"4852",2013,1,749758,9837488
"4853",2013,1,748412,9838016
"4854",2013,1,748424,9838020
"4855",2013,1,748335,9838240
"4856",2013,1,748477,9838427
"4857",2013,1,748477,9838427
"4858",2013,1,746159,9838566
"4859",2013,1,746309,9838884
"4860",2013,1,746108,9838898
"4861",2013,1,746472,9838970
"4862",2013,1,746472,9838970
"4863",2013,1,748439,9833184
"4864",2013,1,747655,9835622
"4865",2013,1,748899,9836224
"4866",2013,1,748967,9837080
"4867",2013,1,748784,9837114
"4868",2013,1,748964,9837464
"4869",2013,1,746108,9837740
"4870",2013,1,748372,9837976
"4871",2013,1,746278,9838008
"4872",2013,1,746744,9838374
"4873",2013,1,748477,9838427
"4874",2013,1,748477,9838427
"4875",2013,1,748477,9838427
"4876",2013,1,746167,9838536
"4877",2013,1,745721,9838556
"4878",2013,1,745485,9838624
"4879",2013,1,746166,9838650
"4880",2013,1,745294,9838912
"4881",2013,1,746472,9838970
"4882",2013,1,746472,9838970
"4883",2013,1,746472,9838970
"4884",2013,1,746472,9838970
"4885",2013,1,745182,9838986
"4886",2013,1,744593,9840068
"4887",2013,1,744894,9837276
"4888",2013,1,747506,9837276
"4889",2013,1,749037,9837560
"4890",2013,1,751530,9837604
"4891",2013,1,747086,9838186
"4892",2013,1,748477,9838427
"4893",2013,1,748477,9838427
"4894",2013,1,746472,9838970
"4895",2013,1,746472,9838970
"4896",2013,1,746472,9838970
"4897",2013,1,745134,9839164
"4898",2013,1,748600,9835614
"4899",2013,1,749644,9837002
"4900",2013,1,746177,9837232
"4901",2013,1,746840,9837425
"4902",2013,1,751917,9837850
"4903",2013,1,746332,9837962
"4904",2013,1,746269,9838353
"4905",2013,1,746265,9838408
"4906",2013,1,748477,9838427
"4907",2013,1,748477,9838427
"4908",2013,1,748477,9838427
"4909",2013,1,745300,9838514
"4910",2013,1,746177,9838778
"4911",2013,1,745310,9838783
"4912",2013,1,746472,9838970
"4913",2013,1,746472,9838970
"4914",2013,1,746472,9838970
"4915",2013,1,746472,9838970
"4916",2013,1,748571,9838130
"4917",2013,1,748477,9838427
"4918",2013,1,748477,9838427
"4919",2013,1,748477,9838427
"4920",2013,1,746259,9838554
"4921",2013,1,746291,9838761
"4922",2013,1,746472,9838970
"4923",2013,1,746472,9838970
"4924",2013,1,746472,9838970
"4925",2013,1,746472,9838970
"4926",2013,1,746472,9838970
"4927",2013,1,743842,9840494
"4928",2013,1,751850,9835078
"4929",2013,1,748368,9835517
"4930",2013,1,748685,9836848
"4931",2013,1,749637,9837000
"4932",2013,1,751982,9837697
"4933",2013,1,746604,9838360
"4934",2013,1,748477,9838427
"4935",2013,1,746472,9838970
"4936",2013,1,746208,9838996
"4937",2013,1,748090,9837837
"4938",2013,1,747580,9838054
"4939",2013,1,747366,9838133
"4940",2013,1,746687,9838146
"4941",2013,1,748477,9838427
"4942",2013,1,745203,9838446
"4943",2013,1,745274,9838500
"4944",2013,1,745480,9838942
"4945",2013,1,746472,9838970
"4946",2013,1,746472,9838970
"4947",2013,1,745178,9839118
"4948",2013,1,747797,9836633
"4949",2013,1,747745,9836747
"4950",2013,1,746790,9836774
"4951",2013,1,746270,9837380
"4952",2013,1,749558,9837468
"4953",2013,1,749924,9837591
"4954",2013,1,747705,9838036
"4955",2013,1,746440,9838295
"4956",2013,1,746102,9838417
"4957",2013,1,748477,9838427
"4958",2013,1,748477,9838427
"4959",2013,1,748477,9838427
"4960",2013,1,745583,9838558
"4961",2013,1,746175,9838690
"4962",2013,1,746267,9838705
"4963",2013,1,746472,9838970
"4964",2013,1,746472,9838970
"4965",2013,1,744572,9839925
"4966",2013,1,743852,9840260
"4967",2013,1,748284,9834970
"4968",2013,1,746204,9837584
"4969",2013,1,751530,9837604
"4970",2013,1,750830,9837864
"4971",2013,1,748457,9838019
"4972",2013,1,745018,9838398
"4973",2013,1,748477,9838427
"4974",2013,1,748477,9838427
"4975",2013,1,746180,9838445
"4976",2013,1,745348,9838526
"4977",2013,1,745286,9838527
"4978",2013,1,745310,9838783
"4979",2013,1,745310,9838783
"4980",2013,1,744233,9838810
"4981",2013,1,746334,9838825
"4982",2013,1,745148,9838922
"4983",2013,1,746472,9838970
"4984",2013,1,746472,9838970
"4985",2013,1,746472,9838970
"4986",2013,1,746472,9838970
"4987",2013,1,745185,9839041
"4988",2013,1,745206,9839054
"4989",2013,1,745292,9839206
"4990",2013,1,742883,9839311
"4991",2013,1,745218,9839364
"4992",2013,1,744944,9839390
"4993",2013,1,745018,9838398
"4994",2013,1,748477,9838427
"4995",2013,1,745303,9838574
"4996",2013,1,745472,9838676
"4997",2013,1,745310,9838783
"4998",2013,1,745310,9838783
"4999",2013,1,745310,9838783
"5000",2013,1,746472,9838970
"5001",2013,1,746472,9838970
"5002",2013,1,746472,9838970
"5003",2013,1,744895,9840204
"5004",2013,1,743756,9840848
"5005",2013,1,743607,9840970
"5006",2013,1,747165,9830198
"5007",2013,1,746639,9835872
"5008",2013,1,747371,9836013
"5009",2013,1,747797,9836633
"5010",2013,1,747602,9836865
"5011",2013,1,747704,9837000
"5012",2013,1,747516,9837224
"5013",2013,1,747491,9837478
"5014",2013,1,751663,9837606
"5015",2013,1,747225,9837624
"5016",2013,1,747240,9837746
"5017",2013,1,747054,9837787
"5018",2013,1,746969,9837840
"5019",2013,1,746530,9837867
"5020",2013,1,746673,9837962
"5021",2013,1,746673,9837962
"5022",2013,1,746673,9837962
"5023",2013,1,747984,9837986
"5024",2013,1,747736,9838019
"5025",2013,1,747476,9838098
"5026",2013,1,747117,9838111
"5027",2013,1,746528,9838138
"5028",2013,1,746234,9838185
"5029",2013,1,745604,9838214
"5030",2013,1,748477,9838427
"5031",2013,1,746472,9838970
"5032",2013,1,746472,9838970
"5033",2013,1,746472,9838970
"5034",2013,1,746472,9838970
"5035",2013,1,744619,9841172
"5036",2013,1,746357,9834978
"5037",2013,1,747600,9836882
"5038",2013,1,750069,9836930
"5039",2013,1,747994,9837008
"5040",2013,1,747730,9837504
"5041",2013,1,747807,9837638
"5042",2013,1,745685,9837862
"5043",2013,1,746400,9838344
"5044",2013,1,745803,9838426
"5045",2013,1,748477,9838427
"5046",2013,1,748477,9838427
"5047",2013,1,746046,9838460
"5048",2013,1,744545,9838572
"5049",2013,1,745511,9838604
"5050",2013,1,745239,9838950
"5051",2013,1,746472,9838970
"5052",2013,1,746472,9838970
"5053",2013,1,746472,9838970
"5054",2013,1,744412,9839322
"5055",2013,1,744850,9839428
"5056",2013,1,744467,9839820
"5057",2013,1,744618,9840026
"5058",2013,1,743101,9840336
"5059",2013,1,743503,9840398
"5060",2013,1,743722,9840562
"5061",2013,1,743607,9840970
"5062",2013,1,751277,9833418
"5063",2013,1,748590,9835581
"5064",2013,1,748651,9835784
"5065",2013,1,747371,9836013
"5066",2013,1,747695,9836192
"5067",2013,1,746882,9836242
"5068",2013,1,749107,9836424
"5069",2013,1,747690,9836526
"5070",2013,1,747695,9836666
"5071",2013,1,747704,9837000
"5072",2013,1,747615,9837142
"5073",2013,1,749659,9837452
"5074",2013,1,751379,9837681
"5075",2013,1,748582,9837868
"5076",2013,1,747985,9837940
"5077",2013,1,746673,9837962
"5078",2013,1,745031,9838132
"5079",2013,1,748477,9838427
"5080",2013,1,744589,9838522
"5081",2013,1,744953,9838543
"5082",2013,1,746158,9838566
"5083",2013,1,745310,9838783
"5084",2013,1,746472,9838970
"5085",2013,1,746472,9838970
"5086",2013,1,745142,9839234
"5087",2013,1,744896,9839528
"5088",2013,1,744163,9839819
"5089",2013,1,744315,9840032
"5090",2013,1,744908,9830606
"5091",2013,1,747100,9835502
"5092",2013,1,747100,9835502
"5093",2013,1,747160,9835590
"5094",2013,1,747772,9836062
"5095",2013,1,748352,9836536
"5096",2013,1,750131,9836857
"5097",2013,1,750052,9836868
"5098",2013,1,746979,9838208
"5099",2013,1,748477,9838427
"5100",2013,1,743521,9838480
"5101",2013,1,745759,9838499
"5102",2013,1,744955,9838566
"5103",2013,1,745428,9838669
"5104",2013,1,745310,9838783
"5105",2013,1,746472,9838970
"5106",2013,1,745098,9839446
"5107",2013,1,744462,9839477
"5108",2013,1,745757,9839525
"5109",2013,1,744889,9839801
"5110",2013,1,744163,9839819
"5111",2013,1,745099,9840066
"5112",2013,1,745216,9840199
"5113",2013,1,745024,9840219
"5114",2013,1,744206,9840231
"5115",2013,1,743883,9840470
"5116",2013,1,744734,9840484
"5117",2013,1,742104,9842026
"5118",2013,1,746472,9838970
"5119",2013,1,747603,9834826
"5120",2013,1,748312,9835240
"5121",2013,1,748362,9835826
"5122",2013,1,748093,9835900
"5123",2013,1,748279,9835942
"5124",2013,1,748807,9836032
"5125",2013,1,748414,9836142
"5126",2013,1,748403,9836667
"5127",2013,1,748338,9837138
"5128",2013,1,748585,9837254
"5129",2013,1,747526,9837286
"5130",2013,1,748467,9837406
"5131",2013,1,747167,9838185
"5132",2013,1,746269,9838353
"5133",2013,1,746152,9838402
"5134",2013,1,748477,9838427
"5135",2013,1,745873,9838604
"5136",2013,1,745446,9838656
"5137",2013,1,745310,9838783
"5138",2013,1,746338,9838840
"5139",2013,1,744630,9838880
"5140",2013,1,746472,9838970
"5141",2013,1,746472,9838970
"5142",2013,1,743006,9840282
"5143",2013,1,742955,9840378
"5144",2013,1,742956,9841354
"5145",2013,1,742554,9841766
"5146",2013,1,742115,9841985
"5147",2013,1,744721,9835589
"5148",2013,1,747205,9835868
"5149",2013,1,747371,9836013
"5150",2013,1,747591,9836366
"5151",2013,1,747591,9836442
"5152",2013,1,747665,9836574
"5153",2013,1,747695,9836588
"5154",2013,1,747797,9836633
"5155",2013,1,747797,9836633
"5156",2013,1,748095,9836658
"5157",2013,1,747649,9836735
"5158",2013,1,747725,9836743
"5159",2013,1,748819,9836880
"5160",2013,1,748124,9836923
"5161",2013,1,746713,9836969
"5162",2013,1,747602,9837048
"5163",2013,1,747636,9837248
"5164",2013,1,747798,9838035
"5165",2013,1,746450,9838114
"5166",2013,1,746513,9838152
"5167",2013,1,747132,9838190
"5168",2013,1,746269,9838353
"5169",2013,1,747479,9838364
"5170",2013,1,745253,9838413
"5171",2013,1,748477,9838427
"5172",2013,1,745230,9838460
"5173",2013,1,745259,9838645
"5174",2013,1,744106,9838918
"5175",2013,1,746472,9838970
"5176",2013,1,746472,9838970
"5177",2013,1,746472,9838970
"5178",2013,1,745188,9839045
"5179",2013,1,748643,9836498
"5180",2013,1,747797,9836633
"5181",2013,1,749755,9837573
"5182",2013,1,748090,9837837
"5183",2013,1,747745,9838002
"5184",2013,1,747628,9838171
"5185",2013,1,745533,9838316
"5186",2013,1,746407,9838335
"5187",2013,1,745800,9838495
"5188",2013,1,746239,9838691
"5189",2013,1,745310,9838783
"5190",2013,1,746472,9838970
"5191",2013,1,744680,9839066
"5192",2013,1,744094,9839069
"5193",2013,1,745121,9839177
"5194",2013,1,743710,9840167
"5195",2013,1,743852,9840260
"5196",2013,1,743611,9840510
"5197",2013,1,743831,9840567
"5198",2013,1,745698,9837678
"5199",2013,1,748092,9836510
"5200",2013,1,746404,9838290
"5201",2013,1,745928,9838688
"5202",2013,1,745947,9838848
"5203",2013,1,746472,9838970
"5204",2013,1,745724,9839204
"5205",2013,1,745757,9839525
"5206",2013,1,738064,9841267
"5207",2013,1,740435,9841348
"5208",2013,1,740845,9841241
"5209",2013,1,741236,9841196
"5210",2013,1,739480,9841396
"5211",2013,1,738966,9846074
"5212",2013,1,733402,9839484
"5213",2013,1,731971,9840128
"5214",2013,1,731798,9840035
"5215",2013,1,731171,9840807
"5216",2013,1,733531,9841992
"5217",2013,1,730646,9840874
"5218",2013,1,732715,9842348
"5219",2013,1,733106,9842233
"5220",2013,1,733051,9842130
"5221",2013,1,733605,9842058
"5222",2013,1,731971,9840128
"5223",2013,1,731087,9840672
"5224",2013,1,731171,9840807
"5225",2013,1,731263,9841492
"5226",2013,1,731092,9841752
"5227",2013,1,730843,9841742
"5228",2013,1,733680,9842334
"5229",2013,1,731565,9840700
"5230",2013,1,723929,9844927
"5231",2013,1,724013,9844986
"5232",2013,1,721294,9844877
"5233",2013,1,721422,9844778
"5234",2013,1,721576,9844614
"5235",2013,1,721576,9844614
"5236",2013,1,722816,9846668
"5237",2013,1,721001,9847064
"5238",2013,1,721001,9847064
"5239",2013,1,721032,9846873
"5240",2013,1,719961,9847353
"5241",2013,1,719821,9847114
"5242",2013,1,719821,9847114
"5243",2013,1,719821,9847114
"5244",2013,1,719821,9847114
"5245",2013,1,724529,9846377
"5246",2013,1,724535,9846756
"5247",2013,1,720748,9848152
"5248",2013,1,721268,9848564
"5249",2013,1,720920,9850802
"5250",2013,1,721101,9849216
"5251",2013,1,720751,9851603
"5252",2013,1,720746,9852205
"5253",2013,1,719746,9847140
"5254",2013,1,719746,9847140
"5255",2013,1,719746,9847140
"5256",2013,1,719746,9847140
"5257",2013,1,719746,9847140
"5258",2013,1,719746,9847140
"5259",2013,1,719746,9847140
"5260",2013,1,719746,9847140
"5261",2013,1,719746,9847140
"5262",2013,1,719746,9847140
"5263",2013,1,719746,9847140
"5264",2013,1,719746,9847140
"5265",2013,1,720052,9847410
"5266",2013,1,720449,9847591
"5267",2013,1,720449,9847591
"5268",2013,1,720661,9847591
"5269",2013,1,720041,9846253
"5270",2013,1,720614,9846705
"5271",2013,1,720907,9847475
"5272",2013,1,720970,9847598
"5273",2013,1,721002,9847262
"5274",2013,1,721003,9847590
"5275",2013,1,721016,9847386
"5276",2013,1,721018,9847450
"5277",2013,1,721022,9847449
"5278",2013,1,721025,9847474
"5279",2013,1,721071,9847568
"5280",2013,1,721071,9847568
"5281",2013,1,721081,9847576
"5282",2013,1,721092,9847440
"5283",2013,1,721106,9847714
"5284",2013,1,721148,9847837
"5285",2013,1,721275,9848476
"5286",2013,1,721368,9847569
"5287",2013,1,720133,9847356
"5288",2013,1,720561,9847354
"5289",2013,1,720576,9847529
"5290",2013,1,720642,9847474
"5291",2013,1,720707,9847607
"5292",2013,1,720737,9847592
"5293",2013,1,720758,9847570
"5294",2013,1,724291,9845756
"5295",2013,1,724313,9845638
"5296",2013,1,724501,9845471
"5297",2013,1,724501,9845471
"5298",2013,1,724516,9845633
"5299",2013,1,721834,9847328
"5300",2013,1,721951,9847078
"5301",2013,1,722249,9846782
"5302",2013,1,723789,9847365
"5303",2013,1,724393,9846018
"5304",2013,1,722850,9847268
"5305",2013,1,721106,9847130
"5306",2013,1,722327,9846866
"5307",2013,1,722611,9847004
"5308",2013,1,722845,9846534
"5309",2013,1,722869,9846932
"5310",2013,1,719236,9849302
"5311",2013,1,727384,9844076
"5312",2013,1,727729,9844884
"5313",2013,1,727028,9841002
"5314",2013,1,727019,9841472
"5315",2013,1,727039,9842382
"5316",2013,1,727041,9842388
"5317",2013,1,727138,9841694
"5318",2013,1,727890,9840804
"5319",2013,1,727916,9840748
"5320",2013,1,728428,9840398
"5321",2013,1,727811,9840226
"5322",2013,1,727828,9840426
"5323",2013,1,727861,9841405
"5324",2013,1,727861,9841405
"5325",2013,1,727861,9841405
"5326",2013,1,727485,9841330
